X (mm),Y (rad)
112.60898541431035,2.1153142508789355
112.60898541431035,2.0965154083239312
113.01551604757502,2.0800561048120674
113.42204668083967,2.069480746307301
113.82857731410434,2.053131520002034
114.64163858063365,2.0315391316382136
116.67429174695694,2.0016188744396795
116.67429174695694,2.0072253470782537
117.0808223802216,2.0006158089051045
117.89388364675092,1.9754845459587134
118.70694491328024,1.9397253845631515
118.70694491328024,1.9301493773168086
118.30041428001557,1.9377786364732554
118.30041428001557,1.919916789166622
118.70694491328024,1.9040847076225595
118.70694491328024,1.8961876103533197
120.73959807960352,1.8379487564879031
121.55265934613284,1.8202013115698272
121.55265934613284,1.823366542157139
121.95918997939751,1.8140083802116362
121.95918997939751,1.8171856164978302
123.17878187919148,1.787014053361218
123.58531251245614,1.773444337591757
123.9918431457208,1.7572166295688287
123.9918431457208,1.7547035296126459
124.39837377898546,1.7390643546236255
124.39837377898546,1.7285303092705222
124.80490441225011,1.7142807058293756
124.80490441225011,1.7108063110679488
125.61796567877943,1.6866692176492484
126.02449631204408,1.673299181230744
126.43102694530874,1.6623957622197691
126.8375575785734,1.6502165088540433
127.65061884510271,1.6271710998530187
127.65061884510271,1.6286226028479065
128.05714947836736,1.6163415850459604
128.05714947836736,1.6175624045532002
128.8702107448967,1.5913009936579512
129.27674137816135,1.5775119783272875
130.08980264469068,1.5504914512687031
130.08980264469068,1.5507602929515605
130.49633327795533,1.537960623394781
130.49633327795533,1.5387965497847287
130.90286391121998,1.5266394373359629
130.90286391121998,1.5271872235399495
131.7159251777493,1.5040761172684045
132.52898644427862,1.4799869847203733
132.93551707754327,1.4667277738565105
133.34204771080795,1.4546072305799598
133.34204771080795,1.4531772052420098
133.7485783440726,1.439330711378493
133.7485783440726,1.4342383304233166
134.15510897733725,1.4194848467718928
134.15510897733725,1.4133252686997437
134.5616396106019,1.397559454726582
135.37470087713123,1.3705559899161968
136.18776214366054,1.3498184933083273
136.18776214366054,1.3526905947938883
136.59429277692522,1.3428863382652685
136.59429277692522,1.345765107070337
137.81388467671917,1.3182992594583145
139.03347657651315,1.2832559736217621
139.4400072097778,1.2681476102054103
139.84653784304246,1.2565838398977498
139.84653784304246,1.2142931150426883
140.25306847630713,1.1965591028953684
141.06612974283644,1.1711533209632599
143.5053135424244,1.1318275936147133
145.13143607548304,1.0881822547831792
145.5379667087477,1.0718340780458644
145.5379667087477,1.065976910991165
145.94449734201234,1.0492649513131993
145.5379667087477,1.0538782834103169
145.5379667087477,1.028035130731766
145.13143607548304,1.032557800781697
145.13143607548304,1.0113645344647177
145.5379667087477,0.9922913064730274
146.351027975277,0.9694684792750996
147.16408924180632,0.9626710588932734
147.57061987507097,0.9519755793174126
148.3836811416003,0.9460785058079327
148.79021177486496,0.9359539576379912
149.1967424081296,0.9333517962471116
150.00980367465894,0.913920887336172
150.4163343079236,0.8969300586728274
150.82286494118824,0.8875355548709699
151.2293955744529,0.8705943816631253
151.2293955744529,0.8547862616104889
150.82286494118824,0.8560101102884559
150.82286494118824,0.8393347392455032
150.4163343079236,0.8403222489790678
150.4163343079236,0.8315960777722592
150.00980367465894,0.8324662976252792
150.00980367465894,0.8234092852921973
149.60327304139426,0.8241464908284084
150.4163343079236,0.785338473108655
151.2293955744529,0.7662979365158119
151.63592620771757,0.7666547990808337
152.04245684098223,0.757575775782032
152.44898747424688,0.7580812916406238
153.26204874077618,0.7407380872578432
153.66857937404086,0.7415204460844308
154.48164064057016,0.725083966261771
155.2947019070995,0.6908169421565081
155.2947019070995,0.6522313680400912
154.8881712738348,0.6498398818001226
154.8881712738348,0.6396211475886595
154.0751100073055,0.6341515722559729
154.0751100073055,0.6233425935841034
153.66857937404086,0.6202225883545462
153.66857937404086,0.6090071623751244
154.48164064057016,0.5709094670549951
154.8881712738348,0.5749504791044899
156.1077631736288,0.553768880687423
156.51429380689345,0.5579097767334954
158.14041633995208,0.5320257746265322
158.9534776064814,0.4988612265948014
158.9534776064814,0.4664061243779938
158.54694697321676,0.4608512875327884
158.54694697321676,0.4495709500967163
156.51429380689345,0.4175405380285937
156.51429380689345,0.4049084817063586
156.92082444015813,0.3868959270616411
159.76653887301072,0.35363697354863494
160.1730695062754,0.3375869580614857
160.1730695062754,0.3257485127657514
159.76653887301072,0.3177500095461099
160.1730695062754,0.30178758878788275
160.57960013954005,0.2980742157409299
160.57960013954005,0.2860883779093009
160.9861307728047,0.2706534670956387
161.39266140606935,0.26736914600279976
161.79919203933403,0.2758433399450876
161.39266140606935,0.29090743262912866
161.79919203933403,0.2758433399450876
160.57960013954005,0.2496308943319465
160.1730695062754,0.2527984875095651
159.36000823974607,0.23379212883050077
158.9534776064814,0.23689775111350228
158.14041633995208,0.21646966463265507
159.36000823974607,0.16851828869463673
161.39266140606935,0.15796994672710804
161.79919203933403,0.14371949074295717
162.61225330586333,0.14023981741743427
162.61225330586333,0.11610598335752234
163.01878393912799,0.1027347965846676
162.61225330586333,0.09183554593024015
162.61225330586333,0.07965770645359872
161.79919203933403,0.05662082244753141
160.9861307728047,0.05807851683279125
160.57960013954005,0.04580210898649028
159.76653887301072,0.047029691954992375
158.9534776064814,0.020778261608566752
158.9534776064814,0.006990519550740818
159.76653887301072,6.263150054944577
160.1730695062754,6.263415307030344
160.57960013954005,6.250613012039254
160.9861307728047,6.251032937460331
161.39266140606935,6.238724096696265
162.20572267259868,6.239827142585596
163.01878393912799,6.216711051082946
163.01878393912799,6.180616294041569
162.20572267259868,6.153587993849483
161.39266140606935,6.150324941147785
160.9861307728047,6.135984864357925
158.9534776064814,6.125996072299051
158.54694697321676,6.1102340530506085
158.54694697321676,6.0966976319063155
158.14041633995208,6.080470814614242
158.54694697321676,6.069835482936032
158.9534776064814,6.072690992909975
159.36000823974607,6.062484029967493
159.76653887301072,6.065352532247197
160.57960013954005,6.046035006635429
160.9861307728047,6.048983158032677
161.79919203933403,6.030942487535385
161.79919203933403,5.995897002542828
161.39266140606935,5.980790694701713
161.39266140606935,5.969225962072403
157.73388570668743,5.931677551259081
156.92082444015813,5.89646500780683
156.92082444015813,5.88382604342516
159.36000823974607,5.8444714108171905
159.36000823974607,5.800818837020844
158.9534776064814,5.7844711026129145
158.54694697321676,5.77861629533615
158.14041633995208,5.761904593372045
157.32735507342278,5.749389525766752
156.92082444015813,5.753890895831258
155.70123254036415,5.7338638708702225
155.2947019070995,5.738317669932941
154.8881712738348,5.731257573588476
154.0751100073055,5.693456623497963
154.0751100073055,5.682129345995023
154.48164064057016,5.678662050010324
154.48164064057016,5.667740444717511
155.70123254036415,5.658716450318489
155.70123254036415,5.648589213670818
156.1077631736288,5.645982605981201
156.1077631736288,5.626546495962069
155.70123254036415,5.609554611312595
155.70123254036415,5.60015745481115
154.8881712738348,5.584693237559999
154.48164064057016,5.567409605214342
154.0751100073055,5.568637710320451
152.85551810751153,5.543389081171842
152.44898747424688,5.544232310567039
152.04245684098223,5.535337174408828
151.63592620771757,5.536051679803352
150.82286494118824,5.517394855498107
150.00980367465894,5.478567102659338
150.4163343079236,5.478933089652354
150.4163343079236,5.469682721312792
150.82286494118824,5.470202877511064
150.82286494118824,5.461291413365262
151.2293955744529,5.461948389613696
151.2293955744529,5.444918749282008
151.63592620771757,5.445836482533578
151.63592620771757,5.429690828075136
150.82286494118824,5.395754692803529
150.00980367465894,5.376821686882411
149.60327304139426,5.374702194543329
148.79021177486496,5.354813154439779
147.97715050833563,5.349545222638655
147.57061987507097,5.33895673589198
146.75755860854167,5.332838765938474
146.351027975277,5.321623171892356
145.5379667087477,5.283516904747659
145.5379667087477,5.269059272825177
145.94449734201234,5.273269475502168
145.94449734201234,5.259605761176308
146.351027975277,5.2638166797275066
146.351027975277,5.238465295513208
145.94449734201234,5.2220045637552515
145.5379667087477,5.211431352975151
145.13143607548304,5.195080377490538
144.3183748089537,5.1734918174226285
141.4726603761011,5.130118121871344
141.06612974283644,5.117484340589814
140.25306847630713,5.0817176631321
140.25306847630713,5.067514494345835
140.6595991095718,5.075122335926915
140.6595991095718,5.061873798482276
140.25306847630713,5.046038145609137
140.25306847630713,5.0381323664157325
139.4400072097778,5.015087803862721
139.03347657651315,4.999976627323875
138.6269459432485,4.988369779877038
138.22041530998385,4.979895834579308
137.81388467671917,4.968007940135422
137.81388467671917,4.971162107546981
137.00082341018987,4.952871863327166
137.00082341018987,4.955974715521375
136.18776214366054,4.93635557086617
136.18776214366054,4.939382462105143
135.78123151039588,4.929001285966262
135.37470087713123,4.912667010264465
134.96817024386658,4.899197313771941
134.5616396106019,4.883315125410091
134.5616396106019,4.872480397636167
134.15510897733725,4.858026614741924
134.15510897733725,4.852736703181664
133.7485783440726,4.840685948345904
133.34204771080795,4.827201324137448
132.12245581101396,4.791178354527961
131.30939454448463,4.768398030138417
131.30939454448463,4.769822040594824
130.90286391121998,4.757691831950066
130.90286391121998,4.758890310217286
129.683272011426,4.719466247654928
129.27674137816135,4.7056720482131915
128.8702107448967,4.692159382206143
128.8702107448967,4.692430873034346
128.46368011163204,4.679458290773854
128.46368011163204,4.680307600077025
128.05714947836736,4.667994658240303
128.05714947836736,4.669096322205421
127.24408821183806,4.645972890923086
